,x1,x2,y
986,-0.7264412454250954,-0.6645417936439859,1.0
987,-0.7112637205398715,-0.678774084959678,1.0
988,-0.6979670666979024,-0.7035416460069166,1.0
989,-0.6337814342359462,-0.7486145744612734,1.0
990,-0.7464340677510772,-0.6299388506468179,1.0
991,-0.6835610730884645,-0.6970742099007287,1.0
992,-0.7438029721602345,-0.6903996487147008,1.0
993,-0.6917301003057732,-0.7138673403659378,1.0
994,-0.7812661968613082,-0.6619938668247669,1.0
995,-0.7032643363671868,-0.6928924516369089,1.0
996,-0.7183943258637954,-0.7687206256144601,1.0
997,-0.748803577005708,-0.6899177990443737,1.0
998,-0.69723507977653,-0.6796559596785876,1.0
999,-0.6745950045831693,-0.6362332172053216,1.0
1000,-0.664945843463101,-0.730364049714415,1.0
1001,-0.72840844079178,-0.6666012895637186,1.0
1002,-0.7324530112765891,-0.6136508231350889,1.0
1003,-0.7740883733369438,-0.7623970968261489,1.0
1004,-0.7229707658038915,-0.7457596214383864,1.0
1005,-0.711898100390628,-0.7176560154061673,1.0
1006,-0.7219634221568363,-0.7581990284124819,1.0
1007,-0.696641917102343,-0.700440396613829,1.0
1008,-0.7220018896970813,-0.6089308612582388,1.0
1009,-0.6743667767351758,-0.6629991103241434,1.0
1010,-0.6454130039182817,-0.7339954138810079,1.0
1011,-0.6457820287447349,-0.6855046267803163,1.0
1012,-0.7087248721055904,-0.7036255582317551,1.0
1013,-0.6443251170937607,-0.7369602655911064,1.0
1014,-0.7369192111691507,-0.6774879498730769,1.0
1015,-0.6538027392702811,-0.6713931848651143,1.0
1016,-0.703437697478514,-0.7233586702523692,1.0
1017,-0.6558829600680047,-0.6678701292170219,1.0
1018,-0.7230376060321231,-0.6828350844284783,1.0
1019,-0.6999280295951453,-0.7579063644852598,1.0
1020,-0.7202921612355273,-0.7636578580400146,1.0
1021,-0.688153336040895,-0.7272157210111925,1.0
1022,-0.6995582251357347,-0.7132734729300089,1.0
1023,-0.7790401440586794,-0.647639798085203,1.0
1024,-0.6723431166833613,-0.6636980383202835,1.0
1025,-0.7002016255040869,-0.7002055877125416,1.0
1026,-0.6990660000925429,-0.712300088460549,1.0
1027,-0.7048576838885592,-0.7101047362711012,1.0
1028,-0.7513065861301202,-0.6472170813553328,1.0
1029,-0.7118597005078318,-0.6869992079127185,1.0
1030,-0.6999744563077906,-0.6996671326426989,1.0
1031,-0.7356316195245813,-0.6607650677196131,1.0
1032,-0.7099875393560433,-0.7215202706970564,1.0
1033,-0.6783319919311187,-0.7143905745816215,1.0
1034,-0.6358113640028329,-0.6797377512680229,1.0
1035,-0.7037320516612205,-0.6962363306016613,1.0
1036,-0.6776827442488926,-0.652845202599275,1.0
1037,-0.6209162877689248,-0.6572449234123678,1.0
1038,-0.7035319328534424,-0.6977070308323401,1.0
1039,-0.7035657672728663,-0.7029475936533571,1.0
1040,-0.7670302812783577,-0.7703567702944674,1.0
1041,-0.6807957569000979,-0.6568940584772955,1.0
1042,-0.7384976747890093,-0.7750931945357071,1.0
1043,-0.6214918674668413,-0.6723841491191461,1.0
1044,-0.7034869686708799,-0.7025044876297759,1.0
1045,-0.6289745798734538,-0.6849495097975421,1.0
1046,-0.7225564488893063,-0.6604205024520704,1.0
1047,-0.6957338867036299,-0.6044340272954325,1.0
1048,-0.7144887810781517,-0.6480138544628332,1.0
1049,-0.748438179007634,-0.7181499795193389,1.0
1050,-0.7579531284170304,-0.6627117774465248,1.0
1051,-0.7669362180602599,-0.7458921478005487,1.0
1052,-0.6873299999499428,-0.6054648678626982,1.0
1053,-0.6376749169354738,-0.7729985752290495,1.0
1054,-0.7971144583285931,-0.6819790512797653,1.0
1055,-0.6876460557945427,-0.6041926407896542,1.0
1056,-0.7152268623973785,-0.6270189184593014,1.0
1057,-0.7384708483433319,-0.700469076232795,1.0
1058,-0.7351452930056411,-0.669561423004607,1.0
1059,-0.6958411672929332,-0.7033396369486017,1.0
1060,-0.7926940017428089,-0.714484958106971,1.0
1061,-0.7268371037109915,-0.6221147566350099,1.0
1062,-0.7440887005319158,-0.6364414560397905,1.0
1063,-0.7083901479629097,-0.7066648137955878,1.0
1064,-0.7001036958242255,-0.7633209395335112,1.0
1065,-0.6859524411879856,-0.6067061123961601,1.0
1066,-0.7054542376275375,-0.7711036528030958,1.0
1067,-0.7292710390003293,-0.6563994455213484,1.0
1068,-0.6699154493980342,-0.66561234104796,1.0
1069,-0.7024844609738841,-0.6622528483585753,1.0
1070,-0.6056027117837157,-0.6792658651914333,1.0
1071,-0.6725137032888983,-0.6848086542762171,1.0
1072,-0.6903696304389992,-0.7123811576643284,1.0
1073,-0.6677260667401717,-0.6586707806058473,1.0
1074,-0.6464250649727774,-0.6280059615169109,1.0
1075,-0.667652652076129,-0.6796972817482714,1.0
1076,-0.7156543676659656,-0.6808621692841341,1.0
1077,-0.7083005510377628,-0.7382690557822065,1.0
1078,-0.6751854423004732,-0.7180407539824936,1.0
1079,-0.7848861296914397,-0.6882217888739707,1.0
1080,-0.7364941739574175,-0.7522725132349144,1.0
1081,-0.7397431855129134,-0.747873708990119,1.0
1082,-0.6959802545681031,-0.7351801688628239,1.0
1083,-0.7200075984162945,-0.6834637831596286,1.0
1084,-0.6128479308334001,-0.67982928162833,1.0
1085,-0.7731695620396057,-0.7660407422069767,1.0
1086,-0.718329248807914,-0.6936666875750092,1.0
1087,-0.6941918575270698,-0.7491166150475742,1.0
1088,-0.719172936322794,-0.67875225383608,1.0
1089,-0.6208950467241996,-0.7082222528571399,1.0
1090,-0.6730722928862012,-0.6744860513377795,1.0
1091,-0.7273647260159675,-0.7139860017121129,1.0
1092,-0.6631985446395797,-0.7106330700461023,1.0
1093,-0.7017725693336497,-0.6994999893473035,1.0
1094,-0.768333363471598,-0.6735971202616582,1.0
1095,-0.6138953671027936,-0.7301820740329346,1.0
1096,-0.6627596125441324,-0.7844672935841109,1.0
1097,-0.7179627326415263,-0.7131326750477046,1.0
1098,-0.6900718071552466,-0.689748921410413,1.0
1099,-0.7167516329264909,-0.6595756168748933,1.0
1100,-0.6890565879781995,-0.6179371984992278,1.0
1101,-0.7651901804953161,-0.714612461847916,1.0
1102,-0.7220517808530786,-0.650405490903649,1.0
1103,-0.647145542605459,-0.7066849644223838,1.0
1104,-0.7092684362487107,-0.6984346056806997,1.0
1105,-0.6932621322710417,-0.687121865816351,1.0
1106,-0.7350917469495708,-0.7112880287752216,1.0
1107,-0.618660973556534,-0.6749763903093289,1.0
1108,-0.6966170383678386,-0.6957909996161422,1.0
1109,-0.7563394950396838,-0.7665249952652371,1.0
1110,-0.7610929864726539,-0.7189704135557781,1.0
1111,-0.7496296751910208,-0.7764626126977466,1.0
1112,-0.7165600954776337,-0.6484543454319769,1.0
1113,-0.6773064532385055,-0.7486065323786901,1.0
1114,-0.7006493702143852,-0.6135150375486398,1.0
1115,-0.6691104431926409,-0.7355082489966764,1.0
1116,-0.6851914777187933,-0.6933635938982136,1.0
1117,-0.7286146386645493,-0.7871772638725082,1.0
1118,-0.6820300689685505,-0.741727491182949,1.0
1119,-0.7485106277893661,-0.6584382721199076,1.0
1120,-0.6239900730681096,-0.7187859192404993,1.0
1121,-0.7576015520274748,-0.6758884603875466,1.0
1122,-0.6988487406643854,-0.6968127798562336,1.0
1123,-0.6560687952031959,-0.7498205086786717,1.0
1124,-0.6712319604663011,-0.681337599683937,1.0
1125,-0.6678840726687505,-0.738471087996054,1.0
1126,-0.7371932555324414,-0.6275943142961617,1.0
1127,-0.6536705660834363,-0.6892647539231742,1.0
1128,-0.6147708622984882,-0.7460755523875825,1.0
1129,-0.7718311682916199,-0.6564740826791978,1.0
1130,-0.7193225788880896,-0.711123092529204,1.0
1131,-0.7531533342685346,-0.6862945926889026,1.0
1132,-0.7584024902870444,-0.6571238924569793,1.0
1133,-0.7353517413231737,-0.6789369359555887,1.0
1134,-0.7107404418547111,-0.606053393209117,1.0
1135,-0.7040616526849908,-0.702543581756101,1.0
1136,-0.6953839496630789,-0.6908603222538456,1.0
1137,-0.7392027365700985,-0.6157107977754821,1.0
1138,-0.7543647097919278,-0.6887621037775007,1.0
1139,-0.6133659552746967,-0.7500235098943103,1.0
1140,-0.6770295226783238,-0.6744185294154286,1.0
1141,-0.6736523687403166,-0.6385602523510765,1.0
1142,-0.6916321605449816,-0.721015548275767,1.0
1143,-0.6719137648282782,-0.7427518441990588,1.0
1144,-0.781879446533126,-0.7039872312168293,1.0
1145,-0.687810386476963,-0.6755132649587998,1.0
1146,-0.706520327687859,-0.7332150304834445,1.0
1147,-0.7432304495336004,-0.7550675226512945,1.0
1148,-0.6601337581913336,-0.6605700620972033,1.0
1149,-0.7000596289947337,-0.6952027684800587,1.0
1150,-0.6957344158516078,-0.6895463401472477,1.0
1151,-0.7285141995186674,-0.7387406395039424,1.0
1152,-0.7012172048960327,-0.6853449626848874,1.0
1153,-0.7792089450208836,-0.6948290783699629,1.0
1154,-0.7021675306884713,-0.685006170641548,1.0
1155,-0.7035701464899076,-0.7017757411115619,1.0
1156,-0.7451875605336017,-0.7580171179472351,1.0
1157,-0.6647721490337073,-0.6092586137405624,1.0
1158,-0.6883121838883649,-0.6592862042376666,1.0
1159,-0.7354113305930272,-0.7505820473231657,1.0
1160,-0.6052380811843266,-0.7266303941978423,1.0
1161,-0.669968015705313,-0.6705591412132024,1.0
1162,-0.7155330049406512,-0.7386966368226445,1.0
1163,-0.667649744321071,-0.6965588347113871,1.0
1164,-0.728686970886167,-0.7805177306380326,1.0
1165,-0.7769158742407698,-0.659425841228419,1.0
1166,-0.663685899922671,-0.6898899677646592,1.0
1167,-0.6960156417296613,-0.6977913762359091,1.0
1168,-0.7024808041392634,-0.7007609641914381,1.0
1169,-0.658498388050179,-0.7091713986290669,1.0
1170,-0.7358542589316102,-0.7348873406034779,1.0
1171,-0.693743491975254,-0.6990470632491229,1.0
1172,-0.7044052986693607,-0.6399358176377563,1.0
1173,-0.7002938630772854,-0.6982501526843188,1.0
1174,-0.7273909252453838,-0.7118528922348837,1.0
1175,-0.7806990283909275,-0.7218784415941628,1.0
1176,-0.6575845896089609,-0.6702634736829527,1.0
1177,-0.626491705666989,-0.6453531760322635,1.0
1178,-0.6838250910792052,-0.7216731448602496,1.0
1179,-0.7032705229756587,-0.703064946620259,1.0
1180,-0.6915060722820258,-0.6982141484368402,1.0
1181,-0.7531871118395138,-0.6983803675780765,1.0
1182,-0.7052921303339543,-0.7131598692966276,1.0
1183,-0.7653390416304666,-0.6650582292117917,1.0
1184,-0.7160964374770526,-0.6949495398276551,1.0
1185,-0.7017801224478494,-0.6949718987604144,1.0
1186,-0.7058453471456687,-0.701012887823535,1.0
1187,-0.700222940098413,-0.7234421761648397,1.0
1188,-0.6940917022904897,-0.7184214725096542,1.0
1189,-0.6988737663379025,-0.682690597470368,1.0
1190,-0.7105189283254911,-0.7639459724536427,1.0
1191,-0.6701030059029951,-0.7449145817942989,1.0
1192,-0.7173354166995827,-0.662881029381968,1.0
1193,-0.714848977697112,-0.7312192253934077,1.0
1194,-0.6952927790848702,-0.698492192997539,1.0
1195,-0.7221805653533426,-0.6584688482690935,1.0
1196,-0.7019365118654406,-0.6976754655873452,1.0
1197,-0.6926545432400033,-0.7774172365131755,1.0
1198,-0.7285720124412216,-0.6745342783849894,1.0
1199,-0.7519033110855848,-0.6614193927394848,1.0
1200,-0.6706964649350418,-0.7172053730958592,1.0
1201,-0.6714816349744221,-0.6469123606344026,1.0
1202,-0.639810169977306,-0.7308127471719041,1.0
1203,-0.6708428281950688,-0.6874381765860001,1.0
1204,-0.6893257559928628,-0.7067610173442951,1.0
1205,-0.7697470217732718,-0.7174721759400187,1.0
1206,-0.7014524502673498,-0.6632442843158677,1.0
1207,-0.7191649612096748,-0.6971166986997936,1.0
1208,-0.7024507854915378,-0.7135147823823311,1.0
1209,-0.6961842747377768,-0.697993783799659,1.0
1210,-0.7378151188496709,-0.7023130852622556,1.0
1211,-0.6142300809877522,-0.7072847749933002,1.0
1212,-0.6743092764688049,-0.6760778712686912,1.0
1213,-0.7016120845965413,-0.7159391655739306,1.0
1214,-0.6370090638814132,-0.7289533391619623,1.0
1215,-0.7847749151943875,-0.67417297379719,1.0
1216,-0.7160875015669343,-0.7184215774350934,1.0
1217,-0.6886116247417199,-0.6745165993291822,1.0
1218,-0.7233793578017104,-0.6843480478271003,1.0
1219,-0.7765165261344706,-0.6714705477508686,1.0
1220,-0.7261247372032866,-0.6883791628317957,1.0
1221,-0.6860436921003665,-0.7033340471246294,1.0
1222,-0.7366051777553596,-0.7305572032739949,1.0
1223,-0.7003484572951568,-0.7002051796507064,1.0
1224,-0.7069748638739456,-0.7899934822061994,1.0
1225,-0.6439751398665194,-0.6467111947473966,1.0
1226,-0.7161994084899703,-0.6551225608438331,1.0
1227,-0.7058096185794849,-0.7232147803337793,1.0
1228,-0.7032129782291787,-0.7007362264955789,1.0
1229,-0.7319124492045752,-0.7842777350670455,1.0
1230,-0.6800571371918013,-0.7288352724726208,1.0
1231,-0.6932346644290606,-0.7489604514212895,1.0
1232,-0.6307577313548252,-0.6549864762980875,1.0
1233,-0.7048977380486361,-0.687950249533338,1.0
1234,-0.6634990292643295,-0.6190962228541581,1.0
1235,-0.7669923784295526,-0.7471459775038056,1.0
1236,-0.6940974043946163,-0.7341479543020658,1.0
1237,-0.7642635391389311,-0.762520129115415,1.0
1238,-0.6844384012463884,-0.6711405452344983,1.0
1239,-0.7110964730684173,-0.6975006729024882,1.0
1240,-0.715904578095813,-0.7132650866095168,1.0
1241,-0.7182961762399297,-0.6311337797582808,1.0
1242,-0.7189745435019937,-0.7326407500361539,1.0
1243,-0.7791887010018177,-0.691207885041702,1.0
1244,-0.7652071361132248,-0.6959344537249776,1.0
1245,-0.72201223871121,-0.6700242421402706,1.0
1246,-0.6557304555280905,-0.7080798817701982,1.0
1247,-0.7223640732628156,-0.7071981076423266,1.0
1248,-0.6801359582650544,-0.7219409912882072,1.0
1249,-0.6918231384974014,-0.6991366824710744,1.0
1250,-0.6929039640061995,-0.6876856914020216,1.0
1251,-0.7044696545666294,-0.662274177000501,1.0
1252,-0.7366121349499308,-0.7294845041236896,1.0
1253,-0.7421872809072909,-0.6370722895162739,1.0
1254,-0.7138173986673257,-0.7285503960456297,1.0
1255,-0.7001633462740625,-0.7028795867324978,1.0
1256,-0.7414694322796738,-0.73017822861173,1.0
1257,-0.7091266861414591,-0.7313686367296327,1.0
1258,-0.6584402535278697,-0.7912909195462956,1.0
1259,-0.7102946583222098,-0.6870247513772846,1.0
1260,-0.6784322258683787,-0.7970731761943433,1.0
1261,-0.7322210816204917,-0.6541398312250186,1.0
1262,-0.7249770812505698,-0.7705343735253458,1.0
1263,-0.6977190283019366,-0.6964126302883596,1.0
1264,-0.7649225746647474,-0.6512425979732508,1.0
1265,-0.7014552045200761,-0.7163192238182701,1.0
1266,-0.771359860936911,-0.6650713933970329,1.0
1267,-0.6652686215002636,-0.6273183978427933,1.0
1268,-0.7247823580315982,-0.6841585581023667,1.0
1269,-0.6617806430949227,-0.6587604312602164,1.0
1270,-0.7029848717519226,-0.7169485466165871,1.0
1271,-0.6431053397482844,-0.6625794207822758,1.0
1272,-0.6450112647418527,-0.6551841262486695,1.0
1273,-0.7153241482921572,-0.749505247217207,1.0
1274,-0.6970792665313542,-0.7251411554348222,1.0
1275,-0.6889726363001286,-0.7361779567549996,1.0
1276,-0.7151118948155014,-0.6210891066635587,1.0
1277,-0.7080937832251486,-0.6934954973802545,1.0
1278,-0.7553954932329698,-0.7670037321529144,1.0
1279,-0.7074152979587416,-0.7302735489839759,1.0
1280,-0.7076608773390771,-0.6604136902744803,1.0
1281,-0.7603717878951257,-0.7580599217492657,1.0
1282,-0.6841346266383219,-0.7560961059395104,1.0
1283,-0.686329501164135,-0.7011420323756267,1.0
1284,-0.7416981994442214,-0.6976378893554833,1.0
1285,-0.6751049331889131,-0.6667093184804725,1.0
1286,-0.6151052058745867,-0.6684599445982202,1.0
1287,-0.7100501818864671,-0.6144222378751278,1.0
1288,-0.7248840786509412,-0.6828448794195205,1.0
1289,-0.7212668933553096,-0.7541232571149714,1.0
1290,-0.7844622385661253,-0.6510091601255064,1.0
1291,-0.7114391692150673,-0.7286669309857239,1.0
1292,-0.6969911182766644,-0.705373476306568,1.0
1293,-0.7063998464170305,-0.6334563547523943,1.0
1294,-0.6982128325269357,-0.7231006394390765,1.0
1295,-0.6624770851971402,-0.6489218894444712,1.0
1296,-0.7072248788768747,-0.7091488082216051,1.0
1297,-0.6358068911468404,-0.7613885199838916,1.0
1298,-0.6652767952378724,-0.7266189341816379,1.0
1299,-0.6975813408530085,-0.6972981120853688,1.0
1300,-0.6971666314826217,-0.7095934321039099,1.0
1301,-0.721388003830751,-0.6538487343728187,1.0
1302,-0.6810949992227331,-0.6425921472119196,1.0
1303,-0.7227898241971643,-0.6825554924808191,1.0
1304,-0.729980763265893,-0.6065355256072404,1.0
1305,-0.6850745087563295,-0.6231291904015874,1.0
1306,-0.692936835940213,-0.6519723318586474,1.0
1307,-0.7459455056390936,-0.6600092213023802,1.0
1308,-0.6712608777997751,-0.7855048864705712,1.0
1309,-0.6961073456764789,-0.7383771897267875,1.0
1310,-0.7439693002159098,-0.7694396895131859,1.0
1311,-0.7651183687511375,-0.7510921889059639,1.0
1312,-0.6961102159678647,-0.7111886298731682,1.0
1313,-0.7304756605995094,-0.7181981830506404,1.0
1314,-0.7492064011725255,-0.6964127568452017,1.0
1315,-0.7315948660748536,-0.7382914494094744,1.0
1316,-0.608101502528959,-0.7286712633136972,1.0
1317,-0.6810824497360897,-0.7281788757040277,1.0
1318,-0.6990022909724787,-0.6974962488745522,1.0
1319,-0.776934435048036,-0.7225407362820658,1.0
1320,-0.6959642186359147,-0.6864750165909395,1.0
1321,-0.7434347040099982,-0.7091140365574718,1.0
1322,-0.7442337316458019,-0.6820054943248947,1.0
1323,-0.703552591827453,-0.7100969779962161,1.0
1324,-0.7366557979547973,-0.7221154979823948,1.0
1325,-0.7516138696827402,-0.7094294888464141,1.0
1326,-0.6730598003009646,-0.7036873778549977,1.0
1327,-0.7149852771776276,-0.7506612326707243,1.0
1328,-0.6584129316259356,-0.6572207860240371,1.0
1329,-0.7119805930140198,-0.7322119653503003,1.0
1330,-0.7234865764882041,-0.6295453607215341,1.0
1331,-0.7010524742407003,-0.6551983631211895,1.0
1332,-0.7393118996549606,-0.6249191154736954,1.0
1333,-0.6467797175147019,-0.6249302100717473,1.0
1334,-0.693387391411052,-0.6816400659351628,1.0
1335,-0.6764710097329824,-0.7446188409779151,1.0
1336,-0.6914531568181669,-0.7116607934799113,1.0
1337,-0.6941946849326085,-0.6894964416890104,1.0
1338,-0.6430161384228132,-0.7001637570380788,1.0
1339,-0.6933270552881481,-0.6822238636773751,1.0
1340,-0.7693303892811678,-0.7579305757865651,1.0
1341,-0.6982405553497504,-0.7031724559614001,1.0
1342,-0.6332090432562675,-0.7269687540347398,1.0
1343,-0.710761923584589,-0.7825470936924876,1.0
1344,-0.6902043681143716,-0.7514998236336229,1.0
1345,-0.657939927815259,-0.767990422243813,1.0
1346,-0.7018263177388896,-0.720087502590605,1.0
1347,-0.6961010742161551,-0.7043176633318752,1.0
1348,-0.6535224916559879,-0.6412170033701762,1.0
1349,-0.6331440044147861,-0.7082394207904127,1.0
1350,-0.6200357264928726,-0.7365438260126271,1.0
1351,-0.6161038869607256,-0.6560683509145543,1.0
1352,-0.7016880548722497,-0.6996557142203078,1.0
1353,-0.6464336315284195,-0.6742548615964559,1.0
1354,-0.6089208778356365,-0.6869284285512747,1.0
1355,-0.7014788896935479,-0.7023275092238483,1.0
1356,-0.6513743202345764,-0.6965074418380199,1.0
1357,-0.6179353078786541,-0.6737724759649057,1.0
1358,-0.7128490077777463,-0.6868793558190349,1.0
1359,-0.6578792856418546,-0.6953241508769294,1.0
1360,-0.6831544439759707,-0.7604194542478409,1.0
1361,-0.6882310348907646,-0.6702483869678073,1.0
1362,-0.7253086007201232,-0.7131931448336178,1.0
1363,-0.6851200639405054,-0.7073784132219576,1.0
1364,-0.7499370955464407,-0.7320862327858109,1.0
1365,-0.6667189200371562,-0.6957959079206332,1.0
1366,-0.7093622463341517,-0.706103471129238,1.0
1367,-0.6795072416181456,-0.6447554162257607,1.0
1368,-0.7313688417784532,-0.6883450301039749,1.0
1369,-0.6756273886846613,-0.6386964393462619,1.0
1370,-0.7274807609366052,-0.7939875935909192,1.0
1371,-0.7185637345605329,-0.6992880336966377,1.0
1372,-0.6937324726457526,-0.7207145981357459,1.0
1373,-0.7009482165532037,-0.6973582297283579,1.0
1374,-0.688661279189227,-0.6595415507602154,1.0
1375,-0.7014267704784279,-0.7250278238236942,1.0
1376,-0.6646128731535997,-0.7189464983170425,1.0
1377,-0.6945124356235142,-0.7045543802637901,1.0
1378,-0.7281986524468169,-0.7200688038899039,1.0
1379,-0.6468421017412949,-0.7374522961795076,1.0
1380,-0.6382438157115965,-0.6910751964707029,1.0
1381,-0.6905450159575932,-0.7007544911047956,1.0
1382,-0.6171100085973593,-0.6692015799059035,1.0
1383,-0.6476968148052333,-0.6671602541906634,1.0
1384,-0.7257051171964729,-0.7008970148671404,1.0
1385,-0.6782619299408426,-0.6727003220607957,1.0
1386,-0.7489949136048846,-0.7014508407998286,1.0
1387,-0.6779483943045999,-0.7091928314032643,1.0
1388,-0.6730682088080553,-0.7113614708338492,1.0
1389,-0.7274890518331385,-0.7067810990255211,1.0
1390,-0.6926329612111679,-0.656077629974466,1.0
1391,-0.7789424763837738,-0.7154829680939864,1.0
1392,-0.7002865534850762,-0.6959468247811049,1.0
1393,-0.6985970751814924,-0.7021420094524293,1.0
1394,-0.6747096781093479,-0.7470985736682609,1.0
1395,-0.7395614721818017,-0.6257690955099946,1.0
1396,-0.7235751472833438,-0.7276260451863368,1.0
1397,-0.689350562700685,-0.6755063503300676,1.0
1398,-0.6467304259256738,-0.6228722800185079,1.0
1399,-0.658596932938568,-0.7167966111868385,1.0
1400,-0.7038283987758285,-0.6761597203838995,1.0
1401,-0.6971853823872455,-0.6290316673137947,1.0
1402,-0.7642352821436605,-0.6683272977502652,1.0
1403,-0.6480703039195929,-0.718474823137928,1.0
1404,-0.70592221478997,-0.6924716939803601,1.0
1405,-0.7428501413031547,-0.7395778029107362,1.0
1406,-0.6722893725427181,-0.784579021482293,1.0
1407,-0.7081291246635149,-0.7191233857655019,1.0
1408,-0.7315757443181141,-0.6807448500569109,1.0
1409,-0.6891233571254534,-0.7080763221841532,1.0
1410,-0.7227892235056074,-0.7050757994428887,1.0
1411,-0.6749369891362572,-0.7168546340535091,1.0
1412,-0.6986220541133057,-0.7151212092816637,1.0
1413,-0.6316956270491435,-0.6676690683013473,1.0
1414,-0.7106368671101793,-0.6812460793414042,1.0
1415,-0.6715308553691598,-0.7855410783361663,1.0
1416,-0.6873352371888933,-0.6941735860036242,1.0
1417,-0.6970893312710535,-0.6992862380869268,1.0
1418,-0.7443118945462525,-0.6735175337098289,1.0
1419,-0.6277557954073917,-0.748795672091552,1.0
1420,-0.7104824978548722,-0.6476198959197426,1.0
1421,-0.7553475101315441,-0.7237558083115109,1.0
1422,-0.7190890325788288,-0.680460683459784,1.0
1423,-0.7036512275550288,-0.6960447672734568,1.0
1424,-0.7275002933711181,-0.6772303589471467,1.0
1425,-0.722041039607234,-0.6907407473175825,1.0
1426,-0.6955091543492549,-0.7786914453609453,1.0
1427,-0.7055474847963306,-0.7100770025885603,1.0
1428,-0.6278624505442644,-0.7205233015432958,1.0
1429,-0.7732973664511895,-0.7339621965184302,1.0
1430,-0.6984127466771755,-0.7444320984786845,1.0
1431,-0.6492500386064841,-0.6401436209475106,1.0
1432,-0.6513118077812424,-0.7801869137298691,1.0
1433,-0.7570372300665111,-0.7809985846975827,1.0
1434,-0.6872211863749269,-0.7594216894925692,1.0
1435,-0.6836072560054844,-0.6978955723487488,1.0
1436,-0.6631019262531006,-0.7790806312291787,1.0
1437,-0.7572136986509708,-0.7595378531978375,1.0
1438,-0.6631515705069211,-0.6550061230607798,1.0
1439,-0.64770577558032,-0.7234087194024661,1.0
1440,-0.6786611727129541,-0.7802020808046692,1.0
1441,-0.7239267897106568,-0.787812707700195,1.0
1442,-0.6814067374735602,-0.7374983826296027,1.0
1443,-0.7000143530505936,-0.6959328039502525,1.0
1444,-0.6993045813804355,-0.706345855865741,1.0
1445,-0.7038223706467878,-0.7023510604391563,1.0
1446,-0.726162899697378,-0.6466312094730982,1.0
1447,-0.7506198048388855,-0.7435765449523494,1.0
1448,-0.7199463761140071,-0.7435928652172494,1.0
1449,-0.6866376880680739,-0.7267565471396629,1.0
1450,-0.7138143216527901,-0.7063080441271542,1.0
1451,-0.7730384444754244,-0.7123070702632215,1.0
1452,-0.7001814144343945,-0.7043943333869951,1.0
1453,-0.6654966103068545,-0.7315914110573731,1.0
1454,-0.7675380371397504,-0.6572893001509281,1.0
1455,-0.6714131155471561,-0.736949964807991,1.0
1456,-0.7418877586591296,-0.7282197035781078,1.0
1457,-0.7052141382782082,-0.6822017856005097,1.0
1458,-0.6858723037667764,-0.6082214274638993,1.0
1459,-0.7716597214989501,-0.7010398152309918,1.0
1460,-0.7216683314890968,-0.648467452244312,1.0
1461,-0.7554601460755946,-0.643318763638313,1.0
1462,-0.6541475984598638,-0.7085669471039004,1.0
1463,-0.651205492473581,-0.6795868608565434,1.0
1464,-0.7513481878589271,-0.7828718241849203,1.0
1465,-0.7747540161461466,-0.6647910417730322,1.0
1466,-0.6985462989168582,-0.7446280034563764,1.0
1467,-0.7067684891260764,-0.7131886715124307,1.0
1468,-0.7058934923916571,-0.7179409102101781,1.0
1469,-0.6904593501016838,-0.7121591578421237,1.0
1470,-0.7151449655995156,-0.7190196387579828,1.0
1471,-0.6724844481722424,-0.75463319513931,1.0
1472,-0.7057313689466,-0.6273008613185681,1.0
1473,-0.7658297093226291,-0.73621944972372,1.0
1474,-0.697721218513493,-0.7063691976722278,1.0
1475,-0.7142385206642694,-0.7876782920390083,1.0
1476,-0.7106363719436278,-0.6944028747408759,1.0
1477,-0.7015175208802996,-0.681814427611374,1.0
1478,-0.676237180065688,-0.6205455298011998,1.0
1479,-0.683862158343405,-0.7832593033024206,1.0
1480,-0.690730330412996,-0.7117807555491047,1.0
1481,-0.7428948514234455,-0.7720919187412161,1.0
1482,-0.7780982414468497,-0.6761446146472931,1.0
1483,-0.7053468006728849,-0.7145911025985846,1.0
1484,-0.6196001183373908,-0.7159459519718836,1.0
1485,-0.6660780732266994,-0.7002988522691118,1.0
1486,-0.716109506503094,-0.7342544779981592,1.0
1487,-0.6891184157528353,-0.6607030147647054,1.0
1488,-0.6999738895674228,-0.7652762490217533,1.0
1489,-0.6740846935335805,-0.6677880529941574,1.0
1490,-0.6590953369285116,-0.7659001545375417,1.0
1491,-0.7549442340071306,-0.6976368555653786,1.0
1492,-0.7868309209664867,-0.6869612716098324,1.0
1493,-0.6609951161105196,-0.7865388802170314,1.0
1494,-0.6848313259327201,-0.6674884975552129,1.0
1495,-0.7221184371175009,-0.7618921521885442,1.0
1496,-0.7182709788900012,-0.6574898429034752,1.0
1497,-0.741715884726485,-0.7663371442325044,1.0
1498,-0.7101053777748177,-0.7137492232330054,1.0
1499,-0.7129844239786098,-0.6975569797502661,1.0
1500,-0.6763088117781555,-0.7549825247418427,1.0
1501,-0.6175555455139423,-0.6486382889797006,1.0
1502,-0.7506122381978325,-0.7658212950030681,1.0
1503,-0.601878085259158,-0.6849215354753975,1.0
1504,-0.7537500533951121,-0.7156806573910629,1.0
1505,-0.6936565789320989,-0.763468587420697,1.0
1506,-0.7423716532910194,-0.7306106380297942,1.0
1507,-0.7777934586403196,-0.7328339091435615,1.0
